rennen,jahr,etappe,terrain,km,hm,ps,finisher,erste_gruppe,erste_gruppe_anteil,zeitgruppen,gruppengroesse_hinten,letzter_je_km,p5_je_km,p10_je_km,p25_je_km,p50_je_km,p75_je_km,p90_je_km,p100_je_km,rang10_je_km,rang20_je_km,rang30_je_km,rang50_je_km,rang75_je_km,rang100_je_km,rang150_je_km,ueber_zeitlimit
Giro,2012,19,High_Mountain,198.0,5807,487,163,1,0.006134969325153374,88,1.8620689655172413,14.16161616161616,0.3939393939393939,0.6262626262626263,3.1818181818181817,8.030303030303031,10.525252525252526,12.333333333333334,14.16161616161616,0.41414141414141414,0.7121212121212122,1.6818181818181819,4.883838383838384,7.7272727272727275,9.272727272727273,12.333333333333334,0
Giro,2012,2,Flat,206.0,671,1,198,171,0.8636363636363636,8,3.857142857142857,2.8640776699029127,0.0,0.0,0.0,0.0,0.0,0.33495145631067963,2.8640776699029127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2012,20,High_Mountain,219.0,6068,463,157,1,0.006369426751592357,60,2.6440677966101696,13.100456621004566,1.3378995433789955,2.5433789954337898,6.105022831050229,10.821917808219178,12.602739726027398,12.602739726027398,13.100456621004566,1.3470319634703196,3.17351598173516,4.867579908675799,10.031963470319635,10.821917808219178,12.602739726027398,12.808219178082192,0
Giro,2012,3,Flat,190.0,1184,10,198,180,0.9090909090909091,14,1.3846153846153846,1.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,1.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2012,5,Rolling,209.0,842,35,198,17,0.08585858585858586,10,20.11111111111111,3.4545454545454546,0.0,0.023923444976076555,0.023923444976076555,0.023923444976076555,0.023923444976076555,2.650717703349282,3.4545454545454546,0.0,0.023923444976076555,0.023923444976076555,0.023923444976076555,0.023923444976076555,0.023923444976076555,0.023923444976076555,0
Giro,2012,6,Medium_Mountain,210.0,3661,171,194,1,0.005154639175257732,13,16.083333333333332,9.485714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,6.052380952380952,6.8238095238095235,9.485714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,0.5285714285714286,6.052380952380952,0
Giro,2012,7,Medium_Mountain,205.0,3855,176,193,2,0.010362694300518135,47,4.1521739130434785,6.863414634146341,0.05365853658536585,0.05365853658536585,0.15121951219512195,3.3365853658536584,5.078048780487805,6.375609756097561,6.863414634146341,0.05365853658536585,0.05365853658536585,0.12195121951219512,0.1951219512195122,1.7073170731707317,3.3365853658536584,5.078048780487805,0
Giro,2012,8,Mountain,229.0,4097,209,191,1,0.005235602094240838,25,7.916666666666667,6.611353711790393,0.11790393013100436,0.11790393013100436,0.6200873362445415,3.8384279475982535,4.93886462882096,5.572052401746725,6.611353711790393,0.11790393013100436,0.11790393013100436,0.36681222707423583,0.6200873362445415,2.589519650655022,3.8384279475982535,5.423580786026201,0
Giro,2012,9,Hilly,166.0,1298,30,191,108,0.5654450261780105,23,3.772727272727273,2.891566265060241,0.0,0.0,0.0,0.0,0.963855421686747,1.9698795180722892,2.891566265060241,0.0,0.0,0.0,0.0,0.0,0.0,1.0421686746987953,0
Giro,2013,1,Flat,130.0,1114,15,205,186,0.9073170731707317,10,2.111111111111111,2.3615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,2.3615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2013,10,Medium_Mountain,167.0,3678,318,191,1,0.005235602094240838,59,3.2758620689655173,11.035928143712574,0.41916167664670656,1.1736526946107784,5.335329341317365,7.502994011976048,10.37125748502994,10.37125748502994,11.035928143712574,0.41916167664670656,1.1736526946107784,2.0838323353293413,5.335329341317365,7.502994011976048,7.754491017964072,10.37125748502994,0
Giro,2013,11,Hilly_Difficult,182.0,2824,150,190,1,0.005263157894736842,30,6.517241379310345,5.8901098901098905,1.1373626373626373,1.7747252747252746,1.978021978021978,3.956043956043956,4.478021978021978,4.478021978021978,5.8901098901098905,1.1373626373626373,1.8736263736263736,1.8736263736263736,1.978021978021978,3.4725274725274726,4.478021978021978,4.478021978021978,0
Giro,2013,12,Rolling,134.0,1064,27,188,86,0.4574468085106383,14,7.846153846153846,6.350746268656716,0.0,0.0,0.0,0.4253731343283582,1.3955223880597014,1.3955223880597014,6.350746268656716,0.0,0.0,0.0,0.0,0.0,0.4253731343283582,1.3955223880597014,0
Giro,2013,13,Hilly,254.0,1896,87,185,85,0.4594594594594595,22,4.761904761904762,3.905511811023622,0.0,0.0,0.0,0.09448818897637795,3.905511811023622,3.905511811023622,3.905511811023622,0.0,0.0,0.0,0.0,0.0,0.14960629921259844,3.905511811023622,0
Giro,2013,14,Mountain,181.0,2952,256,178,1,0.0056179775280898875,77,2.3289473684210527,8.41988950276243,0.32044198895027626,0.5580110497237569,1.8950276243093922,4.795580110497237,6.806629834254144,7.464088397790055,8.41988950276243,0.3259668508287293,0.7513812154696132,1.4143646408839778,2.298342541436464,4.005524861878453,6.806629834254144,6.806629834254144,0
Giro,2013,15,Mountain,149.0,4069,348,178,1,0.0056179775280898875,52,3.4705882352941178,11.234899328859061,0.3624161073825503,0.5838926174496645,2.0067114093959733,8.228187919463087,11.234899328859061,11.234899328859061,11.234899328859061,0.3624161073825503,0.6644295302013423,0.8859060402684564,2.879194630872483,6.496644295302014,9.570469798657719,11.234899328859061,0
Giro,2013,16,Hilly,238.0,2803,102,171,4,0.023391812865497075,19,9.277777777777779,4.357142857142857,0.058823529411764705,0.08403361344537816,0.8865546218487395,2.46218487394958,4.100840336134453,4.130252100840337,4.357142857142857,0.058823529411764705,0.46638655462184875,0.6050420168067226,1.0126050420168067,2.3487394957983194,2.7436974789915967,4.130252100840337,0
Giro,2013,17,Hilly,214.0,887,65,170,1,0.0058823529411764705,20,8.894736842105264,3.107476635514019,0.08878504672897196,0.08878504672897196,0.3317757009345794,0.4532710280373832,2.2850467289719627,2.677570093457944,3.107476635514019,0.08878504672897196,0.08878504672897196,0.08878504672897196,0.4532710280373832,0.4532710280373832,0.897196261682243,2.677570093457944,0
Giro,2013,20,Medium_Mountain,210.0,3663,272,167,1,0.005988023952095809,98,1.711340206185567,8.133333333333333,0.2761904761904762,0.48095238095238096,1.7,3.738095238095238,5.438095238095238,5.8,8.133333333333333,0.3047619047619048,0.580952380952381,1.0142857142857142,2.019047619047619,3.080952380952381,5.228571428571429,5.8,0
Giro,2013,3,Mountain,222.0,3908,172,205,1,0.004878048780487805,22,9.714285714285714,5.405405405405405,0.07207207207207207,0.22522522522522523,0.5045045045045045,2.2837837837837838,3.8603603603603602,3.8603603603603602,5.405405405405405,0.07207207207207207,0.22522522522522523,0.22522522522522523,0.5045045045045045,1.9144144144144144,2.2837837837837838,3.8603603603603602,0
Giro,2013,4,Medium_Mountain,246.0,3519,191,204,34,0.16666666666666666,30,5.862068965517241,6.9105691056910565,0.0,0.0,0.08536585365853659,2.540650406504065,4.117886178861789,4.223577235772358,6.9105691056910565,0.0,0.0,0.0,0.08536585365853659,1.2398373983739837,2.540650406504065,4.117886178861789,0
Giro,2013,5,Hilly,203.0,1490,71,203,111,0.5467980295566502,19,5.111111111111111,4.802955665024631,0.0,0.0,0.0,0.0,3.4236453201970445,3.7438423645320196,4.802955665024631,0.0,0.0,0.0,0.0,0.0,0.0,2.9014778325123154,0
Giro,2013,6,Flat,169.0,550,0,202,162,0.801980198019802,21,2.0,3.3136094674556213,0.0,0.0,0.0,0.0,0.0,1.4792899408284024,3.3136094674556213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2013,7,Medium_Mountain,177.0,3115,178,199,1,0.005025125628140704,34,6.0,7.937853107344632,0.3785310734463277,0.3785310734463277,0.8531073446327684,3.768361581920904,6.3559322033898304,6.3559322033898304,7.937853107344632,0.3785310734463277,0.3785310734463277,0.615819209039548,0.8531073446327684,1.6440677966101696,3.768361581920904,6.3559322033898304,0
Giro,2013,9,Medium_Mountain,170.0,3032,154,195,1,0.005128205128205128,27,7.461538461538462,8.152941176470588,0.37058823529411766,0.37058823529411766,1.9764705882352942,6.135294117647059,6.264705882352941,6.264705882352941,8.152941176470588,0.37058823529411766,0.37058823529411766,0.37058823529411766,1.9764705882352942,3.5764705882352943,6.135294117647059,6.264705882352941,0
Giro,2014,10,Flat,173.0,403,9,181,95,0.5248618784530387,18,5.0588235294117645,2.8034682080924855,0.0,0.0,0.0,0.0,1.1676300578034682,1.606936416184971,2.8034682080924855,0.0,0.0,0.0,0.0,0.0,0.4797687861271676,1.2254335260115607,0
Giro,2014,11,Medium_Mountain,249.0,3435,128,175,1,0.005714285714285714,12,15.818181818181818,4.393574297188755,0.040160642570281124,0.040160642570281124,0.9678714859437751,3.5502008032128516,4.393574297188755,4.393574297188755,4.393574297188755,0.040160642570281124,0.040160642570281124,0.040160642570281124,1.0321285140562249,3.5502008032128516,3.5502008032128516,4.393574297188755,0
Giro,2014,13,Flat,157.0,780,15,174,3,0.017241379310344827,31,5.7,2.6815286624203822,0.07006369426751592,0.07006369426751592,0.07006369426751592,0.07006369426751592,0.6242038216560509,1.5095541401273886,2.6815286624203822,0.07006369426751592,0.07006369426751592,0.07006369426751592,0.07006369426751592,0.07006369426751592,0.21019108280254778,0.9044585987261147,0
Giro,2014,14,Mountain,164.0,3691,284,170,2,0.011764705882352941,69,2.4705882352941178,202.0731707317073,0.20121951219512196,0.9939024390243902,1.7926829268292683,5.0426829268292686,9.981707317073171,11.731707317073171,202.0731707317073,0.32926829268292684,1.0914634146341464,1.3780487804878048,3.073170731707317,4.2926829268292686,7.097560975609756,10.329268292682928,1
Giro,2014,15,Hilly,225.0,2344,267,168,1,0.005952380952380952,64,2.6507936507936507,8.364444444444445,0.3022222222222222,0.8577777777777778,2.56,5.142222222222222,7.586666666666667,7.9911111111111115,8.364444444444445,0.3244444444444444,0.8844444444444445,1.5911111111111111,2.9644444444444447,5.142222222222222,5.2444444444444445,7.9911111111111115,0
Giro,2014,16,High_Mountain,139.0,4545,347,160,1,0.00625,39,4.184210526315789,19.0431654676259,1.8057553956834533,4.302158273381295,13.633093525179856,17.071942446043167,19.0431654676259,19.0431654676259,19.0431654676259,2.0719424460431655,4.9496402877697845,11.446043165467627,13.633093525179856,17.071942446043167,17.071942446043167,19.0431654676259,0
Giro,2014,17,Rolling,208.0,1823,64,160,1,0.00625,8,22.714285714285715,4.639423076923077,0.1346153846153846,0.1346153846153846,4.5,4.5,4.5,4.5,4.639423076923077,0.1346153846153846,0.1346153846153846,4.5,4.5,4.5,4.5,4.5,0
Giro,2014,18,Mountain,171.0,4295,379,157,1,0.006369426751592357,48,3.3191489361702127,11.216374269005849,0.695906432748538,1.064327485380117,2.3801169590643276,8.017543859649123,9.508771929824562,11.216374269005849,11.216374269005849,0.9707602339181286,1.3333333333333333,1.8128654970760234,3.8947368421052633,6.795321637426901,8.614035087719298,11.216374269005849,0
Giro,2014,2,Flat,219.0,1349,11,196,20,0.10204081632653061,12,16.0,1.0273972602739727,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,1.0273972602739727,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0
Giro,2014,20,Mountain,167.0,4150,480,156,1,0.00641025641025641,113,1.3839285714285714,10.47305389221557,0.7904191616766467,1.3532934131736527,2.92814371257485,5.497005988023952,7.7604790419161676,9.688622754491018,10.47305389221557,0.9401197604790419,1.7904191616766467,2.5508982035928143,3.820359281437126,5.07185628742515,6.455089820359281,10.035928143712574,0
Giro,2014,3,Flat,187.0,1243,8,196,32,0.16326530612244897,15,11.714285714285714,4.379679144385027,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,4.379679144385027,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0
Giro,2014,4,Flat,112.0,309,1,195,191,0.9794871794871794,4,1.3333333333333333,0.4732142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.4732142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2014,5,Hilly_Difficult,203.0,2413,103,195,29,0.14871794871794872,49,3.4583333333333335,170.064039408867,0.0049261083743842365,0.0049261083743842365,0.3497536945812808,1.832512315270936,3.5320197044334973,4.374384236453202,170.064039408867,0.0049261083743842365,0.0049261083743842365,0.09359605911330049,0.3497536945812808,0.8719211822660099,1.832512315270936,3.5320197044334973,3
Giro,2014,6,Hilly,257.0,1997,84,190,4,0.021052631578947368,46,4.133333333333334,6.062256809338521,0.19066147859922178,0.19066147859922178,0.5330739299610895,1.801556420233463,3.5330739299610894,3.5330739299610894,6.062256809338521,0.19066147859922178,0.19066147859922178,0.23735408560311283,0.5330739299610895,1.2256809338521402,2.0155642023346303,3.5330739299610894,0
Giro,2014,7,Rolling,211.0,2645,74,186,157,0.8440860215053764,10,3.2222222222222223,3.8720379146919433,0.0,0.0,0.0,0.0,0.0,0.9715639810426541,3.8720379146919433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2014,8,Medium_Mountain,179.0,3515,282,185,1,0.005405405405405406,60,3.1186440677966103,11.977653631284916,0.09497206703910614,0.18435754189944134,2.458100558659218,7.329608938547486,11.502793296089385,11.502793296089385,11.977653631284916,0.11173184357541899,0.19553072625698323,1.106145251396648,2.8379888268156424,5.653631284916201,9.05586592178771,11.502793296089385,0
Giro,2014,9,Medium_Mountain,172.0,2409,199,182,2,0.01098901098901099,31,6.0,27.622093023255815,0.3953488372093023,0.3953488372093023,1.186046511627907,5.395348837209302,7.843023255813954,7.843023255813954,27.622093023255815,0.3953488372093023,0.3953488372093023,0.5872093023255814,1.3546511627906976,3.5,5.395348837209302,7.843023255813954,2
Giro,2015,10,Flat,200.0,841,10,187,2,0.0106951871657754,35,5.4411764705882355,2.555,0.09,0.09,0.09,0.21,0.265,1.14,2.555,0.09,0.09,0.09,0.09,0.165,0.21,0.325,0
Giro,2015,11,Medium_Mountain,153.0,2949,136,187,1,0.0053475935828877,18,10.941176470588236,7.483660130718954,0.3790849673202614,0.40522875816993464,0.40522875816993464,7.483660130718954,7.483660130718954,7.483660130718954,7.483660130718954,0.40522875816993464,0.40522875816993464,0.40522875816993464,0.40522875816993464,7.091503267973856,7.483660130718954,7.483660130718954,0
Giro,2015,12,Hilly_Difficult,190.0,1288,111,184,1,0.005434782608695652,48,3.893617021276596,5.478947368421053,0.031578947368421054,0.05789473684210526,1.7421052631578948,4.294736842105263,5.478947368421053,5.478947368421053,5.478947368421053,0.031578947368421054,0.05789473684210526,0.1,1.868421052631579,2.9368421052631577,5.052631578947368,5.478947368421053,0
Giro,2015,13,Flat,147.0,131,0,183,14,0.07650273224043716,37,4.694444444444445,2.9183673469387754,0.0,0.027210884353741496,0.2585034013605442,0.6530612244897959,1.1360544217687074,1.3945578231292517,2.9183673469387754,0.0,0.027210884353741496,0.027210884353741496,0.272108843537415,0.5102040816326531,0.8231292517006803,1.1360544217687074,0
Giro,2015,15,Mountain,165.0,4634,329,174,1,0.005747126436781609,50,3.5306122448979593,12.036363636363637,0.6606060606060606,1.878787878787879,5.1030303030303035,9.842424242424242,11.503030303030304,11.503030303030304,12.036363636363637,0.806060606060606,1.903030303030303,2.8484848484848486,5.1030303030303035,6.515151515151516,9.842424242424242,11.503030303030304,0
Giro,2015,16,High_Mountain,177.0,4951,371,170,1,0.0058823529411764705,27,6.5,13.666666666666666,1.1073446327683616,3.5649717514124295,7.502824858757062,10.717514124293785,12.971751412429379,12.98870056497175,13.666666666666666,1.1242937853107344,3.5649717514124295,7.502824858757062,7.502824858757062,10.717514124293785,10.717514124293785,12.98870056497175,0
Giro,2015,17,Hilly_Difficult,134.0,1857,101,169,41,0.24260355029585798,29,4.571428571428571,4.208955223880597,0.0,0.0,0.08955223880597014,0.4626865671641791,1.7462686567164178,3.3656716417910446,4.208955223880597,0.0,0.0,0.0,0.12686567164179105,0.35074626865671643,0.5671641791044776,3.3656716417910446,0
Giro,2015,18,Hilly_Difficult,170.0,2195,172,165,1,0.006060606060606061,17,10.25,9.052941176470588,0.3588235294117647,2.5764705882352943,5.205882352941177,7.747058823529412,7.747058823529412,8.058823529411764,9.052941176470588,1.3823529411764706,2.5764705882352943,4.08235294117647,5.205882352941177,7.747058823529412,7.747058823529412,8.064705882352941,0
Giro,2015,19,Mountain,236.0,5113,367,164,1,0.006097560975609756,53,3.1346153846153846,14.55084745762712,0.3432203389830508,0.7161016949152542,4.822033898305085,10.703389830508474,12.822033898305085,12.822033898305085,14.55084745762712,0.6101694915254238,1.3305084745762712,3.419491525423729,6.076271186440678,9.89406779661017,11.385593220338983,13.169491525423728,0
Giro,2015,2,Rolling,177.0,1868,58,195,80,0.41025641025641024,36,3.2857142857142856,6.84180790960452,0.0,0.0,0.0,0.3107344632768362,1.1016949152542372,2.1242937853107344,6.84180790960452,0.0,0.0,0.0,0.0,0.0,0.3898305084745763,1.1016949152542372,0
Giro,2015,20,Mountain,196.0,3355,319,163,1,0.006134969325153374,41,4.05,16.377551020408163,0.7551020408163265,1.846938775510204,4.989795918367347,9.566326530612244,13.33673469387755,13.33673469387755,16.377551020408163,0.7551020408163265,2.3316326530612246,2.7244897959183674,6.035714285714286,9.474489795918368,11.790816326530612,13.33673469387755,0
Giro,2015,3,Medium_Mountain,136.0,2797,117,193,74,0.38341968911917096,9,14.875,13.235294117647058,0.0,0.0,0.0,4.448529411764706,9.794117647058824,9.794117647058824,13.235294117647058,0.0,0.0,0.0,0.0,1.4558823529411764,6.227941176470588,9.794117647058824,0
Giro,2015,4,Medium_Mountain,150.0,3050,163,191,1,0.005235602094240838,20,10.0,9.453333333333333,0.14666666666666667,0.4266666666666667,5.3,8.0,8.0,8.5,9.453333333333333,0.14666666666666667,0.4266666666666667,1.1733333333333333,5.3,6.953333333333333,8.0,8.5,0
Giro,2015,5,Medium_Mountain,152.0,3066,202,190,1,0.005263157894736842,41,4.725,8.361842105263158,0.743421052631579,0.8289473684210527,2.039473684210526,5.144736842105263,7.723684210526316,7.723684210526316,8.361842105263158,0.743421052631579,0.8881578947368421,1.1644736842105263,2.039473684210526,4.1644736842105265,5.401315789473684,7.723684210526316,0
Giro,2015,6,Rolling,183.0,1625,41,189,152,0.8042328042328042,17,2.3125,2.2950819672131146,0.0,0.0,0.0,0.0,0.0,1.3825136612021858,2.2950819672131146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2015,7,Hilly,264.0,2873,112,189,14,0.07407407407407407,32,5.645161290322581,4.393939393939394,0.0,0.011363636363636364,0.011363636363636364,0.21212121212121213,3.6136363636363638,3.6136363636363638,4.393939393939394,0.0,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.08333333333333333,0.2196969696969697,3.6136363636363638,0
Giro,2015,8,Mountain,186.0,3842,253,189,1,0.005291005291005291,41,4.7,11.924731182795698,0.24193548387096775,0.3817204301075269,3.1881720430107525,5.586021505376344,6.387096774193548,9.123655913978494,11.924731182795698,0.24193548387096775,0.3817204301075269,1.1397849462365592,3.1881720430107525,4.182795698924731,6.387096774193548,6.387096774193548,0
Giro,2015,9,Mountain,224.0,4264,170,188,1,0.005319148936170213,21,9.35,6.348214285714286,0.12053571428571429,0.45982142857142855,0.45982142857142855,3.5357142857142856,4.790178571428571,6.348214285714286,6.348214285714286,0.25,0.45982142857142855,0.45982142857142855,0.9017857142857143,2.799107142857143,3.8794642857142856,4.790178571428571,0
Giro,2016,10,Mountain,219.0,4618,261,182,1,0.005494505494505495,37,5.027777777777778,10.296803652968036,0.5981735159817352,0.6164383561643836,1.812785388127854,6.392694063926941,7.5479452054794525,10.296803652968036,10.296803652968036,0.5981735159817352,0.639269406392694,0.8584474885844748,2.593607305936073,4.666666666666667,7.5479452054794525,7.7214611872146115,0
Giro,2016,11,Hilly,227.0,777,61,181,3,0.016574585635359115,27,6.846153846153846,4.881057268722467,0.05726872246696035,0.05726872246696035,0.6255506607929515,3.154185022026432,3.502202643171806,4.691629955947136,4.881057268722467,0.05726872246696035,0.05726872246696035,0.05726872246696035,0.6255506607929515,1.60352422907489,3.154185022026432,3.502202643171806,0
Giro,2016,12,Flat,182.0,122,0,180,168,0.9333333333333333,6,2.4,2.1648351648351647,0.0,0.0,0.0,0.0,0.0,0.0,2.1648351648351647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2016,13,Medium_Mountain,170.0,3669,250,173,1,0.005780346820809248,22,8.19047619047619,12.423529411764706,0.45294117647058824,0.7470588235294118,4.758823529411765,8.947058823529412,11.547058823529412,11.547058823529412,12.423529411764706,0.45294117647058824,0.7470588235294118,1.7647058823529411,4.858823529411764,7.658823529411765,11.547058823529412,11.547058823529412,0
Giro,2016,14,High_Mountain,210.0,6001,361,166,3,0.018072289156626505,30,5.620689655172414,12.585714285714285,0.7095238095238096,1.1047619047619048,4.914285714285715,8.952380952380953,12.50952380952381,12.50952380952381,12.585714285714285,0.8571428571428571,1.8142857142857143,3.3904761904761904,7.004761904761905,8.952380952380953,10.19047619047619,12.50952380952381,0
Giro,2016,16,Medium_Mountain,132.0,2737,236,162,2,0.012345679012345678,26,6.4,8.325757575757576,0.3181818181818182,1.5151515151515151,7.174242424242424,7.886363636363637,8.159090909090908,8.219696969696969,8.325757575757576,0.8106060606060606,2.1742424242424243,4.916666666666667,7.886363636363637,7.886363636363637,7.886363636363637,8.219696969696969,0
Giro,2016,17,Hilly,196.0,1567,35,161,81,0.5031055900621118,20,4.2105263157894735,1.4642857142857142,0.0,0.0,0.0,0.0,0.5102040816326531,0.8418367346938775,1.4642857142857142,0.0,0.0,0.0,0.0,0.0,0.25510204081632654,0.8418367346938775,0
Giro,2016,18,Hilly,244.0,1637,139,160,3,0.01875,32,5.064516129032258,6.549180327868853,0.3114754098360656,1.3934426229508197,3.3647540983606556,5.745901639344262,5.745901639344262,5.745901639344262,6.549180327868853,1.098360655737705,1.930327868852459,3.2950819672131146,3.8975409836065573,5.745901639344262,5.745901639344262,5.745901639344262,0
Giro,2016,19,Mountain,162.0,3905,315,156,1,0.00641025641025641,52,3.0392156862745097,13.802469135802468,1.0061728395061729,1.8148148148148149,6.166666666666667,9.296296296296296,13.524691358024691,13.524691358024691,13.802469135802468,1.0555555555555556,2.3580246913580245,3.3950617283950617,7.833333333333333,9.296296296296296,13.524691358024691,13.604938271604938,0
Giro,2016,2,Flat,190.0,732,15,197,175,0.8883248730964467,12,2.0,0.5842105263157895,0.0,0.0,0.0,0.0,0.0,0.1631578947368421,0.5842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giro,2016,20,High_Mountain,134.0,4500,344,156,1,0.00641025641025641,44,3.604651162790698,21.417910447761194,3.111940298507463,3.962686567164179,8.67910447761194,19.828358208955223,20.19402985074627,20.19402985074627,21.417910447761194,3.626865671641791,4.6940298507462686,6.977611940298507,13.462686567164178,15.738805970149254,20.19402985074627,20.19402985074627,0
Giro,2016,3,Flat,190.0,691,6,195,94,0.48205128205128206,18,5.9411764705882355,4.221052631578948,0.0,0.0,0.0,0.10526315789473684,1.9105263157894736,2.4157894736842107,4.221052631578948,0.0,0.0,0.0,0.0,0.0,0.1631578947368421,1.9105263157894736,0
Giro,2016,4,Hilly_Difficult,200.0,2418,121,194,1,0.005154639175257732,25,8.041666666666666,4.86,0.03,0.03,0.215,1.59,2.45,4.86,4.86,0.03,0.03,0.215,0.34,0.88,1.67,2.45,0
Giro,2016,5,Medium_Mountain,233.0,3459,105,192,13,0.06770833333333333,38,4.837837837837838,5.167381974248927,0.0,0.017167381974248927,0.017167381974248927,0.463519313304721,0.9914163090128756,1.0128755364806867,5.167381974248927,0.0,0.017167381974248927,0.017167381974248927,0.017167381974248927,0.12875536480686695,0.463519313304721,0.9914163090128756,0
Giro,2016,6,Medium_Mountain,157.0,3749,233,191,1,0.005235602094240838,45,4.318181818181818,7.942675159235669,0.6114649681528662,0.6560509554140127,1.5477707006369428,5.764331210191083,6.687898089171974,6.687898089171974,7.942675159235669,0.6114649681528662,0.6560509554140127,0.8662420382165605,1.5923566878980893,4.796178343949045,6.687898089171974,6.687898089171974,0
Giro,2016,7,Rolling,211.0,2301,67,189,44,0.2328042328042328,22,6.904761904761905,1.995260663507109,0.0,0.0,0.04265402843601896,0.35071090047393366,0.8246445497630331,1.2748815165876777,1.995260663507109,0.0,0.0,0.0,0.04265402843601896,0.04265402843601896,0.38388625592417064,0.8246445497630331,0
Giro,2016,8,Hilly_Difficult,186.0,1985,112,186,1,0.005376344086021506,29,6.607142857142857,7.741935483870968,0.543010752688172,0.8172043010752689,1.6397849462365592,4.483870967741935,5.833333333333333,5.833333333333333,7.741935483870968,0.543010752688172,0.8172043010752689,0.8333333333333334,1.6397849462365592,3.924731182795699,5.833333333333333,5.833333333333333,0
Giro,2017,1,Rolling,206.0,2176,51,195,70,0.358974358974359,15,8.928571428571429,2.854368932038835,0.0,0.0,0.0,0.08737864077669903,0.33495145631067963,0.33495145631067963,2.854368932038835,0.0,0.0,0.0,0.0,0.06310679611650485,0.08737864077669903,0.33495145631067963,0
Giro,2017,11,Mountain,161.0,3912,183,186,8,0.043010752688172046,19,9.88888888888889,11.571428571428571,0.018633540372670808,0.6024844720496895,1.6583850931677018,6.074534161490683,9.677018633540373,9.677018633540373,11.571428571428571,0.018633540372670808,0.6024844720496895,0.9006211180124224,1.6583850931677018,4.074534161490683,6.074534161490683,9.677018633540373,0
Giro,2017,12,Rolling,229.0,2407,50,186,18,0.0967741935483871,28,6.222222222222222,2.096069868995633,0.0,0.026200873362445413,0.026200873362445413,0.1222707423580786,0.44541484716157204,0.6681222707423581,2.096069868995633,0.0,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.13537117903930132,0.44541484716157204,0
Giro,2017,13,Flat,167.0,399,0,185,92,0.4972972972972973,18,5.470588235294118,2.694610778443114,0.0,0.0,0.0,0.0,0.5389221556886228,1.1317365269461077,2.694610778443114,0.0,0.0,0.0,0.0,0.0,0.24550898203592814,0.7604790419161677,0
Giro,2017,14,Medium_Mountain,131.0,1106,129,183,1,0.00546448087431694,60,3.0847457627118646,7.435114503816794,0.3511450381679389,0.6259541984732825,1.6412213740458015,4.206106870229007,6.702290076335878,6.702290076335878,7.435114503816794,0.3511450381679389,0.6564885496183206,1.0763358778625953,1.6412213740458015,3.519083969465649,5.1679389312977095,6.702290076335878,0
Giro,2017,15,Hilly_Difficult,199.0,2255,129,178,12,0.06741573033707865,33,5.1875,6.64321608040201,0.0,0.12562814070351758,0.7738693467336684,3.9396984924623117,5.7537688442211055,5.7537688442211055,6.64321608040201,0.0,0.12562814070351758,0.20100502512562815,1.321608040201005,3.9396984924623117,5.0703517587939695,5.7537688442211055,0
Giro,2017,16,High_Mountain,222.0,5845,329,169,2,0.011834319526627219,53,3.2115384615384617,14.198198198198199,0.42792792792792794,1.6531531531531531,6.0675675675675675,10.927927927927929,12.801801801801801,13.878378378378379,14.198198198198199,0.42792792792792794,2.027027027027027,4.486486486486487,6.7207207207207205,8.954954954954955,12.73873873873874,13.878378378378379,0
Giro,2017,17,Mountain,219.0,4576,166,166,1,0.006024096385542169,21,8.25,8.337899543378995,0.1095890410958904,0.6118721461187214,2.164383561643836,2.164383561643836,2.164383561643836,5.296803652968037,8.337899543378995,0.1095890410958904,0.6118721461187214,2.164383561643836,2.164383561643836,2.164383561643836,2.164383561643836,5.296803652968037,0
